594165361857069056,#MicrosoftBand SDK Available Now by @mcbeniwal http://t.co/w1RJhsn92k via @CsharpCorner @microsoftband http://t.co/axWb6htvvL,CsharpCorner,19,4,Fri May 01 15:43:55 +0000 2015,241007239,C# Corner,CsharpCorner,C# Corner: A social community for developers and programmers.,26171,16645,USA,en,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
594165129928974336,RT @notasupermom: Learning so much at #globalmoms. Bonus: using Donate A Photo to help Nepal earthquake reli… http://t.co/AWtZ8x9ws0 http:/…,JNJCares,2,0,Fri May 01 15:43:00 +0000 2015,138845026,Johnson & Johnson,JNJCares,Our company, our partners and our communities are caring for the world, one person at a time. You can  help!,8605,49084,,en,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>
594164218674294784,#Baltimore reacts to charges against six police officers in the death of #FreddieGray http://t.co/c4KS2yTuDD,YahooNews,12,2,Fri May 01 15:39:23 +0000 2015,7309052,Yahoo News,YahooNews,The official Twitter account for Yahoo News – breaking news and popular stories.,96889,903891,New York City,en,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
594164098847416320,RT @BrianBitner: @kunalnayyar RIP to the man responsible for so many of our 2AM singalongs. https://t.co/HxQT91Ddbn,kunalnayyar,10,0,Fri May 01 15:38:54 +0000 2015,24202701,Kunal Nayyar,kunalnayyar,I play Raj on the Big Bang Theory. I love playing Ping Pong, and long walks on the beach. Thats about all I like doing, especially on the sand.,4775,1043800,Los Angeles,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>
594165016871325696,All Xbox 360 owners can play online multiplayer games for free this weekend http://t.co/l0M1z1XCD2,EverythingMS,1,0,Fri May 01 15:42:33 +0000 2015,20439140,Everything Microsoft,EverythingMS,Going Beyond Windows, Aggregating Everything Microsoft,72608,194664,C:\Redmond,en,<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>
594163360565895170,Austrian baker in hot water over 9/11 cake http://t.co/zmGgKo3mkw via @YahooFood,YahooNews,4,4,Fri May 01 15:35:58 +0000 2015,7309052,Yahoo News,YahooNews,The official Twitter account for Yahoo News – breaking news and popular stories.,96889,903891,New York City,en,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>
594162677309661184,RT @raygunio: How to track Angular.js exceptions automatically #angularjs http://t.co/sjd4LfTJZV http://t.co/Ui76Ye1y2h,ameanmbot,2,0,Fri May 01 15:33:15 +0000 2015,2585287004,Mean Magazine Bot,ameanmbot,Non curated list of relevant tweets about the MEAN stack. For a curated one visit @ameanmagazine,201839,1711,,en,<a href="http://ameanmagazine.blogspot.com" rel="nofollow">A Mean Magazine Bot</a>
594162958348984320,RT @joymarini: Can't wait for @ambassadorPower talk abt diplomacy at home. It might be tougher than diplomacy at the UN. #GlobalMoms http:/…,JNJCares,2,0,Fri May 01 15:34:22 +0000 2015,138845026,Johnson & Johnson,JNJCares,Our company, our partners and our communities are caring for the world, one person at a time. You can  help!,8605,49084,,en,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>
594161957604732928,¡Se va Elena de The Vampire Diaries! Recordemos sus mejores momentos mientras se nos sale una lágrima http://t.co/7zxg1SaZEs #MTVAmorVampiro,MTVLA,16,21,Fri May 01 15:30:24 +0000 2015,15212604,MTVLA,MTVLA,Música, shows y cultura pop, en dosis de 140 caracteres.,18355,1237835,América Latina,es,<a href="http://adobe.com" rel="nofollow">Adobe® Social</a>
594162317551599616,RT @unfoundation: There's a way of describing what's happening in the world so that it's about stories/families just like ours - @Ambassado…,JNJCares,12,0,Fri May 01 15:31:50 +0000 2015,138845026,Johnson & Johnson,JNJCares,Our company, our partners and our communities are caring for the world, one person at a time. You can  help!,8605,49084,,en,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>
594161572236414976,[SQUAD LIST] Find out here the 18 players named in the squad for the trip to Córdoba http://t.co/GSgGkxEYsU http://t.co/CascBMrhDB,FCBarcelona,121,219,Fri May 01 15:28:52 +0000 2015,96951800,FC Barcelona,FCBarcelona,Official account. Also follow us at @fcbarcelona_cat, @fcbarcelona_es, @fcbarcelona_br,  @fcbarcelona_jap @fcbarcelona_id, @fcbarcelona_ara, @fcbarcelona_fra,61392,14842389,Barcelona,en,<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>
594161692319346688,This Is the Single Biggest Obstacle to Your Success &amp; 12 Other Articles You Missed This Week via @DaveKerpen http://t.co/VELhO4N4lH,Inc,8,7,Fri May 01 15:29:21 +0000 2015,16896485,Inc. ,Inc,Everything you need to know to start and grow your business now.,79550,1252448,New York City,en,<a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>
594161871248171011,12 Types Of Photos That Really Piss Your Facebook Friends Off - http://t.co/UXSgDFLyNs #RedBizUK #UDoBiz http://t.co/KSYIbyNQpY,Red_Web_Design,3,5,Fri May 01 15:30:03 +0000 2015,343283519,Red Website Design,Red_Web_Design,We want to help your small business succeed online. Follow our blog for free digital marketing hints and tips -- http://t.co/S07s5WW52g,31080,163905,Cheshire, UK,en,<a href="https://ads.twitter.com" rel="nofollow">Twitter Ads</a>
594160878444015618,RT @BBCNewsUS: #Baltimore police union says "none of the officers involved are responsible for the death of Freddie Gray" http://t.co/qKcKw…,BBCWorld,76,0,Fri May 01 15:26:07 +0000 2015,742143,BBC News (World),BBCWorld,World News, features and analysis (http://t.co/JnU7o4nQJx). For UK news, follow @BBCNews. For breaking news, follow @BBCBreaking. Latest sport news @BBCSport.,200134,9787933,London, UK,en,<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>
594161033117343745,Emmi Solutions (@EmmiSolutions) is hiring http://t.co/OsagzIkurE,StackCareers,0,0,Fri May 01 15:26:43 +0000 2015,190626981,StackOverflowCareers,StackCareers,Stack Overflow Careers is the official careers platform of Stack Overflow, the #1 Q&A site built by programmers, for programmers.,56509,9162,,en,<a href="https://careers.stackoverflow.com" rel="nofollow">Careers 2.0 bot</a>
594160112509550592,New Node.js coalition spotlights enterprises #nodejs #formed #organization #coalition #foundation #provide http://t.co/MIjcVycXuH,Java_Agent,1,2,Fri May 01 15:23:04 +0000 2015,1591601869,Java Agent,Java_Agent,Java, news, help, tutorial, programming, applet,  download, update, jdk, runtime, install, verify,11521,2758,,en,<a href="http://dragplus.com" rel="nofollow">DragPlus</a>
594159606949146624,Little Moscow: When Britain elected communists http://t.co/C3ZyouoaBI http://t.co/4nUiWnkMWB,mashable,39,18,Fri May 01 15:21:03 +0000 2015,972651,Mashable,mashable,News, resources, inspiration and fun for the connected generation. Tweets by @mashable staff.,138515,5234869,,en,<a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>
